,DEPTH,GR,CAL,DCOR,DENS,DTC,DTS,PE,PHIN,RESD,RESM,RESS,RESMIC,SP,DEPTH_M,WELL,LITHO,LAT,LONG
0,1988.9279999999999,28.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-11.0,1988.9279999999999,10/1-A-23,SAND,,
1,1989.08,28.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-11.5,1989.08,10/1-A-23,SAND,,
2,1989.2320000000002,26.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9.5,1989.2320000000002,10/1-A-23,SAND,,
3,1989.384,26.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-6.5,1989.384,10/1-A-23,SAND,,
4,1989.536,26.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-13.5,1989.536,10/1-A-23,SAND,,
5,1989.6879999999999,28.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-20.0,1989.6879999999999,10/1-A-23,SAND,,
6,1989.84,29.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-25.5,1989.84,10/1-A-23,SAND,,
7,1989.9920000000002,29.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-27.25,1989.9920000000002,10/1-A-23,SAND,,
8,1990.144,28.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-27.75,1990.144,10/1-A-23,SAND,,
9,1990.296,29.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-28.75,1990.296,10/1-A-23,SAND,,
10,1990.4479999999999,29.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-29.25,1990.4479999999999,10/1-A-23,SAND,,
11,1990.6,29.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-29.75,1990.6,10/1-A-23,SAND,,
12,1990.7520000000002,30.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-29.75,1990.7520000000002,10/1-A-23,SAND,,
13,1990.904,30.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-29.5,1990.904,10/1-A-23,SAND,,
14,1991.056,29.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-29.0,1991.056,10/1-A-23,SAND,,
15,1991.2079999999999,29.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-30.75,1991.2079999999999,10/1-A-23,SAND,,
16,1991.36,31.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-31.0,1991.36,10/1-A-23,SAND,,
17,1991.5120000000002,31.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-31.25,1991.5120000000002,10/1-A-23,SAND,,
18,1991.664,29.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-30.75,1991.664,10/1-A-23,SAND,,
19,1991.816,30.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-31.5,1991.816,10/1-A-23,SAND,,
20,1991.9679999999998,33.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-31.0,1991.9679999999998,10/1-A-23,SAND,,
21,1992.12,37.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-30.75,1992.12,10/1-A-23,SAND,,
22,1992.2720000000002,42.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-30.075,1992.2720000000002,10/1-A-23,SAND,,
23,1992.424,49.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-28.4,1992.424,10/1-A-23,SAND,,
24,1992.576,52.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-24.325,1992.576,10/1-A-23,SAND,,
25,1992.7279999999998,52.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-27.85,1992.7279999999998,10/1-A-23,SAND,,
26,1992.88,51.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-31.0,1992.88,10/1-A-23,SAND,,
27,1993.0320000000002,51.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-30.05,1993.0320000000002,10/1-A-23,SAND,,
28,1993.184,50.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-28.325,1993.184,10/1-A-23,SAND,,
29,1993.336,46.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-26.1,1993.336,10/1-A-23,SAND,,
30,1993.4879999999998,43.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-23.1,1993.4879999999998,10/1-A-23,SAND,,
31,1993.64,37.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-19.5,1993.64,10/1-A-23,SAND,,
32,1993.7920000000001,35.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-15.1458,1993.7920000000001,10/1-A-23,SAND,,
33,1993.944,32.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-11.0,1993.944,10/1-A-23,SAND,,
34,1994.096,30.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-6.875,1994.096,10/1-A-23,SAND,,
35,1994.2479999999998,30.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-3.0833,1994.2479999999998,10/1-A-23,SAND,,
36,1994.4,30.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.2917,1994.4,10/1-A-23,SAND,,
37,1994.5520000000001,30.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3.25,1994.5520000000001,10/1-A-23,SAND,,
38,1994.704,31.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,5.7917,1994.704,10/1-A-23,SAND,,
39,1994.856,30.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,7.9167,1994.856,10/1-A-23,SAND,,
40,1995.0079999999998,29.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,10.0,1995.0079999999998,10/1-A-23,SAND,,
41,1995.16,31.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,12.75,1995.16,10/1-A-23,SAND,,
42,1995.3120000000001,32.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,15.5208,1995.3120000000001,10/1-A-23,SAND,,
43,1995.464,36.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,18.5,1995.464,10/1-A-23,SAND,,
44,1995.616,44.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,21.6667,1995.616,10/1-A-23,SAND,,
45,1995.7679999999998,56.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,24.1667,1995.7679999999998,10/1-A-23,SAND,,
46,1995.92,57.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,26.5,1995.92,10/1-A-23,SAND,,
47,1996.0720000000001,59.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,28.6667,1996.0720000000001,10/1-A-23,SAND,,
48,1996.224,59.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,31.0,1996.224,10/1-A-23,SAND,,
49,1996.376,55.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,33.75,1996.376,10/1-A-23,SAND,,
50,1996.5279999999998,50.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,36.75,1996.5279999999998,10/1-A-23,SAND,,
51,1996.68,45.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,39.5833,1996.68,10/1-A-23,SAND,,
52,1996.832,40.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,42.5,1996.832,10/1-A-23,SAND,,
53,1996.984,38.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,44.8263,1996.984,10/1-A-23,SAND,,
54,1997.136,34.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,47.0847,1997.136,10/1-A-23,SAND,,
55,1997.2879999999998,32.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,48.4534,1997.2879999999998,10/1-A-23,SAND,,
56,1997.44,30.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,50.5551,1997.44,10/1-A-23,SAND,,
57,1997.592,30.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,52.7966,1997.592,10/1-A-23,SAND,,
58,1997.744,29.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,54.6059,1997.744,10/1-A-23,SAND,,
59,1997.896,27.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,56.4152,1997.896,10/1-A-23,SAND,,
60,1998.0479999999998,28.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,58.2924,1998.0479999999998,10/1-A-23,SAND,,
61,1998.2,28.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,59.75,1998.2,10/1-A-23,SAND,,
62,1998.352,28.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,60.2585,1998.352,10/1-A-23,SAND,,
63,1998.504,29.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,61.9025,1998.504,10/1-A-23,SAND,,
64,1998.656,30.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,63.9152,1998.656,10/1-A-23,SAND,,
65,1998.808,31.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,65.911,1998.808,10/1-A-23,SAND,,
66,1998.96,31.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,67.3432,1998.96,10/1-A-23,SAND,,
67,1999.112,29.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,68.6356,1999.112,10/1-A-23,SAND,,
68,1999.264,27.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,69.928,1999.264,10/1-A-23,SAND,,
69,1999.4160000000002,27.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,71.0763,1999.4160000000002,10/1-A-23,SAND,,
70,1999.568,27.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,72.4152,1999.568,10/1-A-23,SAND,,
71,1999.72,26.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,73.8051,1999.72,10/1-A-23,SAND,,
72,1999.872,27.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,74.7585,1999.872,10/1-A-23,SAND,,
73,2000.024,28.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,75.5339,2000.024,10/1-A-23,SAND,,
74,2000.1760000000002,27.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,76.6822,2000.1760000000002,10/1-A-23,SAND,,
75,2000.328,29.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,77.5847,2000.328,10/1-A-23,SAND,,
76,2000.48,30.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,78.3602,2000.48,10/1-A-23,SAND,,
77,2000.632,30.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,79.5593,2000.632,10/1-A-23,SAND,,
78,2000.7839999999999,30.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,80.411,2000.7839999999999,10/1-A-23,SAND,,
79,2000.9360000000001,28.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,81.4153,2000.9360000000001,10/1-A-23,SAND,,
80,2001.088,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,2001.088,10/1-A-23,SAND,,
81,2001.24,28.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,82.2119,2001.24,10/1-A-23,SAND,,
82,2001.392,29.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,83.23299999999999,2001.392,10/1-A-23,SAND,,
83,2001.5439999999999,30.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,83.75,2001.5439999999999,10/1-A-23,SAND,,
84,2001.6960000000001,30.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,83.7754,2001.6960000000001,10/1-A-23,SAND,,
85,2001.848,31.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,84.2712,2001.848,10/1-A-23,SAND,,
86,2002.0,31.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,84.5593,2002.0,10/1-A-23,SAND,,
87,2002.152,28.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,85.0381,2002.152,10/1-A-23,SAND,,
88,2002.3039999999999,27.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,85.3432,2002.3039999999999,10/1-A-23,SAND,,
89,2002.4560000000001,27.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,85.9153,2002.4560000000001,10/1-A-23,SAND,,
90,2002.608,27.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,86.6271,2002.608,10/1-A-23,SAND,,
91,2002.76,28.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,87.072,2002.76,10/1-A-23,SAND,,
92,2002.912,27.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,87.25,2002.912,10/1-A-23,SAND,,
93,2003.0639999999999,26.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,87.339,2003.0639999999999,10/1-A-23,SAND,,
94,2003.2160000000001,25.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,87.5,2003.2160000000001,10/1-A-23,SAND,,
95,2003.368,24.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,87.6059,2003.368,10/1-A-23,SAND,,
96,2003.52,24.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,87.6356,2003.52,10/1-A-23,SAND,,
97,2003.672,24.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,87.3771,2003.672,10/1-A-23,SAND,,
98,2003.8239999999998,26.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,87.3813,2003.8239999999998,10/1-A-23,SAND,,
99,2003.976,27.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,87.5,2003.976,10/1-A-23,SAND,,
100,2004.128,26.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,87.6483,2004.128,10/1-A-23,SAND,,
101,2004.28,28.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,87.5932,2004.28,10/1-A-23,SAND,,
102,2004.432,28.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,87.5,2004.432,10/1-A-23,SAND,,
103,2004.5839999999998,29.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,87.3263,2004.5839999999998,10/1-A-23,SAND,,
104,2004.736,31.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,87.4322,2004.736,10/1-A-23,SAND,,
105,2004.888,31.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,87.5,2004.888,10/1-A-23,SAND,,
106,2005.04,30.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,87.3008,2005.04,10/1-A-23,SAND,,
107,2005.192,32.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,87.4576,2005.192,10/1-A-23,SAND,,
108,2005.344,35.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,87.5,2005.344,10/1-A-23,SAND,,
109,2005.496,35.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,87.2754,2005.496,10/1-A-23,SAND,,
110,2005.648,37.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,87.48299999999999,2005.648,10/1-A-23,SAND,,
111,2005.8,40.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,87.5,2005.8,10/1-A-23,SAND,,
112,2005.9520000000002,40.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,87.25,2005.9520000000002,10/1-A-23,SAND,,
113,2006.104,37.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,87.4968,2006.104,10/1-A-23,SAND,,
114,2006.256,33.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,87.5,2006.256,10/1-A-23,SAND,,
115,2006.408,31.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,87.7403,2006.408,10/1-A-23,SAND,,
116,2006.56,31.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,87.75,2006.56,10/1-A-23,SAND,,
117,2006.7120000000002,32.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,87.9839,2006.7120000000002,10/1-A-23,SAND,,
118,2006.864,32.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,88.2306,2006.864,10/1-A-23,SAND,,
119,2007.016,32.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,88.4774,2007.016,10/1-A-23,SAND,,
120,2007.168,31.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,88.7242,2007.168,10/1-A-23,SAND,,
121,2007.32,29.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,88.75,2007.32,10/1-A-23,SAND,,
122,2007.4720000000002,27.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,88.9677,2007.4720000000002,10/1-A-23,SAND,,
123,2007.624,26.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,89.0,2007.624,10/1-A-23,SAND,,
124,2007.776,27.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,89.0,2007.776,10/1-A-23,SAND,,
125,2007.9279999999999,28.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,89.0,2007.9279999999999,10/1-A-23,SAND,,
126,2008.08,30.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,89.2048,2008.08,10/1-A-23,SAND,,
127,2008.2320000000002,28.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,89.0484,2008.2320000000002,10/1-A-23,SAND,,
128,2008.384,26.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,89.0,2008.384,10/1-A-23,SAND,,
129,2008.536,28.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,89.0,2008.536,10/1-A-23,SAND,,
130,2008.6879999999999,28.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,89.1919,2008.6879999999999,10/1-A-23,SAND,,
131,2008.84,29.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,89.4387,2008.84,10/1-A-23,SAND,,
132,2008.9920000000002,30.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,89.3145,2008.9920000000002,10/1-A-23,SAND,,
133,2009.144,30.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,89.25,2009.144,10/1-A-23,SAND,,
